code,alpha_001,alpha_002,alpha_003,alpha_004,alpha_005,alpha_006,alpha_007,alpha_008,alpha_009,alpha_010,alpha_011,alpha_012,alpha_013,alpha_014,alpha_015,alpha_016,alpha_017,alpha_018,alpha_019,alpha_020,alpha_021,alpha_022,alpha_023,alpha_024,alpha_025,alpha_026,alpha_027,alpha_028,alpha_029,alpha_030,alpha_031,alpha_032,alpha_033,alpha_034,alpha_035,alpha_036,alpha_037,alpha_038,alpha_039,alpha_040,alpha_041,alpha_042,alpha_043,alpha_044,alpha_045,alpha_046,alpha_047,alpha_049,alpha_050,alpha_051,alpha_052,alpha_053,alpha_054,alpha_055,alpha_056,alpha_057,alpha_060,alpha_061,alpha_062,alpha_064,alpha_065,alpha_066,alpha_068,alpha_071,alpha_072,alpha_073,alpha_074,alpha_075,alpha_078,alpha_083,alpha_084,alpha_085,alpha_086,alpha_088,alpha_092,alpha_094,alpha_095,alpha_096,alpha_098,alpha_099,alpha_101
000001.XSHE,0.17728694,0.02412879,-0.28805892,-0.66666667,-0.05507763,-0.09759617,-0.18333333,-0.21795374,-0.1,0.946638,1.17332074,-0.1,-0.46421588,-0.00668729,-1.42668289,-0.56550645,-0.02084389,-0.29135706,-1.19898358,-0.00930064,1.0,-0.01686866,-0.11,-0.7,0.44683346,-0.93257953,-1.0,0.00064991,1.10250685,0.06333055,1.73904147,0.00879707,0.94722439,0.89245209,0.09155273,2.81502909,1.8382346,-0.02472306,-0.1057512,-0.09556651,-0.03212677,2.76112412,0.4125,-0.60508986,,-0.1,-0.03642378,-0.1,-0.84384984,-0.1,-0.05953088,3.41666667,-0.19517397,0.23362566,-0.02461119,0.12194347,0.00034632,0.0,-1.0,-1.0,0.0,-1.42685662,0.0,0.75,5.67193242,-0.59388646,-1.0,0.0,0.31060056,0.19252363,1.00325567,0.89310356,0.0,0.5,0.05555556,-0.42533229,0.0,-0.30769231,0.30462942,-1.0,0.19920319
000002.XSHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000009.XSHE,0.17728694,-0.58662837,0.02974029,-0.33333333,-0.15474961,-0.17759773,-1.0,-0.45197962,-0.56,0.43979672,1.01708286,-0.56,-0.37035589,-0.15033919,-1.58508541,-0.30308956,-0.1176983,-0.57958545,1.2236122,-0.19770999,-1.0,-0.01426728,0.0,-0.14,0.07623143,-0.79056942,-1.0,0.00052558,1.606698,0.13471284,0.00632542,0.00849792,0.39953088,0.24638248,0.015625,3.70550654,1.27752885,-0.24229364,-0.98426195,-0.34447764,-0.07580788,1.16726619,0.125,-0.5349425,,-0.56,0.01932675,-0.56,-0.54178218,-0.56,-0.10905395,0.38304094,-0.54269997,-0.62589313,-0.33064537,-0.00810318,-0.00102871,1.0,-1.0,0.0,0.0,-1.16218177,0.0,1.0,1.20967413,-0.625,0.0,0.0,0.73988226,-0.02568364,1.40967377,0.87156682,-1.0,0.68569195,0.61111111,-0.69680383,0.0,-0.65384615,-0.07777948,-1.0,0.5400982
000027.XSHE,0.17728694,0.67410285,-0.39100221,-0.33333333,-0.22272534,-0.51560203,-1.0,-0.21677773,-0.22,0.80629398,0.26045005,-0.22,-0.54399687,-0.25315777,-1.07131354,-0.48885413,-0.0086828,-0.39069222,1.52501955,-0.01187866,-1.0,-0.01289099,0.0,-0.61,0.79163409,-0.98821177,-1.0,0.00049304,1.59475127,0.05501633,2.00003044,0.00782141,0.57857701,0.83300743,0.01428223,2.9980103,1.20497163,-0.08987044,-0.27499372,-0.13495517,-0.03655226,3.24590164,0.09375,-0.87028451,,-0.22,-0.1472156,-0.22,-0.96046326,-0.22,-0.05169664,-0.01176471,-0.63984582,-0.7776471,-0.33527403,-0.03520497,-0.00087785,1.0,0.0,0.0,0.0,-1.40522359,-1.0,1.0,1.69971123,-0.5625,-1.0,0.0,0.51563517,-0.06130283,1.07598131,0.51847955,-1.0,0.5,0.33333333,-0.18373729,0.0,-1.0,0.0133968,-1.0,0.71090047
000039.XSHE,0.17728694,-0.13325553,-0.62723529,-0.33333333,-0.05780589,-0.49353241,-1.0,-0.10074481,-0.56,0.43979672,0.15369102,-0.56,-0.86272976,-0.36212989,-1.49238138,-0.88736801,-0.01486757,-0.63394603,-1.16184519,-0.14242645,-1.0,-0.00885573,0.0,-2.32,0.2056294,-0.953125,-1.0,-0.00051547,1.17258128,0.1964994,1.82227512,0.00835742,0.59186865,0.29683223,0.03051758,3.00902736,0.78025136,-0.16473445,-0.31562474,-0.62535443,-0.08771728,1.25086386,0.075,-0.55877987,,-0.56,0.14857542,-0.56,-0.99043825,-0.56,-0.03263174,-0.21321321,-0.53577694,-0.89686286,-0.36553308,0.02721358,-0.00056932,0.0,0.0,-1.0,-1.0,-0.6800554,-1.0,0.5,1.42013276,-0.6875,-1.0,1.0,0.29457017,0.13867354,2.60268371,0.37913701,-1.0,0.5,0.33333333,-0.84858342,0.0,-0.5,-0.22124634,-1.0,0.51529791
000046.XSHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000060.XSHE,0.17728694,0.72838125,-0.53282285,-0.11111111,-0.00605193,-0.79875837,-1.0,-0.01881615,-0.24,0.78264269,0.01872826,-0.24,-0.66601486,-0.76216685,-1.74363886,-0.67579194,-0.00253982,-0.67227219,1.53322909,-0.00046536,-1.0,-0.060671,0.0,-2.48,0.15754496,-1.0,1.0,-0.00011779,1.77081864,0.17383981,2.12721376,0.00869171,0.49413604,0.91435276,0.15234375,2.60642253,1.00638861,-0.02167119,-1.32166631,-0.75064199,-0.07565987,2.13664596,0.175,-0.45645719,,1.0,0.26352782,-0.24,-0.61292866,1.0,0.21116106,0.22836538,-0.47964809,-0.72617553,-0.48233401,0.05668313,-0.00098817,1.0,-1.0,-1.0,-1.0,-1.033241,-1.0,0.75,4.06454568,-0.8125,-1.0,0.0,0.4656224,0.53849639,13.00975031,0.24162867,0.0,0.91477717,0.16666667,-0.06724003,1.0,-1.0,-0.91872955,-1.0,0.45685279
000061.XSHE,0.17728694,0.26232909,-0.13368859,-0.11111111,-0.03973766,-0.69866054,0.45,-0.49784398,-0.29,0.70230649,1.1668658,-0.29,-0.03871725,-0.13814549,-1.14861723,-0.1967149,-0.02488607,-0.37739539,1.31782643,-0.01478912,1.0,0.2557403,0.0,-0.29,0.50273651,-0.96824584,-1.0,0.00050813,1.6666275,0.12960285,2.57805716,0.00826935,0.86004691,0.3652718,0.05859375,3.06051479,1.6073296,-0.00943674,-0.44220283,-0.36954665,-0.02155433,1.74404237,0.59375,-0.02691173,,-0.29,0.20851016,-0.29,-0.98565737,-0.29,0.04400313,0.99545455,-0.4273026,-0.17555607,-0.46208342,0.31867982,0.0001416,1.0,0.0,0.0,0.0,-1.18084685,0.0,0.75,0.82897926,-0.3125,0.0,1.0,0.99448057,0.08454899,1.26900812,0.97174878,0.0,0.9820172,0.22222222,,1.0,,0.03034443,0.0,0.34013605
000063.XSHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000069.XSHE,0.17728694,0.20680873,-0.45680511,-0.22222222,-0.09296197,-0.30952389,-1.0,-0.09917679,-0.22,0.79867084,0.06570935,-0.22,-0.37778647,-0.22420485,-1.05221206,-0.3770043,-0.00169943,-0.32772781,1.22478499,-0.01466503,-1.0,-0.04684884,0.0,-0.58,0.53205629,-1.0,1.0,-0.00044467,1.47622405,0.12520765,1.9877726,0.00818606,0.51446443,0.79820102,0.01708984,2.70382474,1.34433289,-0.05489944,-1.13836347,-0.25139117,-0.0431088,3.68465909,0.0875,0.04309017,,-0.22,-0.04473268,-0.22,-0.7827476,-0.22,0.00888819,-0.56941176,-0.60346264,-0.47783903,-0.54215569,-0.0037006,-0.00127197,1.0,-1.0,-1.0,0.0,-1.18678275,-1.0,1.0,5.55186708,-0.625,-1.0,1.0,0.49635903,-0.03662954,2.17672008,0.31061435,-1.0,0.5,0.16666667,-0.05746677,1.0,-0.84615385,-0.34850009,-1.0,0.6374502
000100.XSHE,0.17728694,0.38319446,-0.31877934,-0.55555556,-0.29546087,-0.04614229,-1.0,-0.15248922,-0.09,0.9511337,0.87450583,-0.09,-0.26906531,-0.01102067,-0.48108928,-0.21939773,-0.00955017,-0.06179116,1.12118843,-0.00106189,-1.0,-0.00513718,0.0,-0.46,0.70406568,-0.91176471,1.0,0.00061013,1.22181747,0.06559542,1.96887195,0.00880576,0.7898749,0.8502151,0.03662109,2.9123579,1.67602503,-0.04481028,-0.89352257,-0.00267167,-0.01832549,27.4,0.1875,-0.83873981,,-0.09,-0.34317674,-0.09,-0.57348243,-0.09,-0.00522909,0.04166667,-0.67302375,0.70174436,-0.21405137,-0.01876299,-0.00144015,1.0,0.0,-1.0,0.0,-1.07499011,0.0,1.0,0.65549282,-0.5625,-1.0,0.0,0.65281225,-0.01397927,1.02811383,0.97072714,-1.0,0.50742768,0.16666667,-0.02032838,1.0,-0.38461538,-0.5363138,-1.0,0.54054054
000156.XSHE,0.17728694,-0.70523776,-0.22612401,-1.0,-0.35194573,-0.29608586,-0.03333333,-0.77342219,-0.7,0.34655981,0.80713365,-0.7,-0.73601877,-0.1452606,-1.79431462,-0.75322644,-0.33870791,-0.54908095,-1.00430023,-0.30729493,1.0,-0.11241036,0.0,-1.65,0.24706802,-0.83035714,-1.0,0.00015851,1.25299647,0.04925725,1.99030674,0.00841155,0.52306489,0.57723895,0.04101563,2.35520367,1.34750409,-0.4271303,-0.45589168,-0.32633526,-0.0578526,0.77449275,0.1875,-0.46680061,,-1.0,-0.34555826,-0.7,-0.93811588,-0.7,-0.00270915,0.26592518,-0.50923339,-0.74051542,-0.88651357,-0.00377068,-1.229e-05,0.0,0.0,-1.0,-1.0,-1.29468408,-1.0,1.0,2.84748233,-0.67923779,-1.0,1.0,0.917764,-0.00436511,0.90336167,0.6916693,0.0,0.78068804,0.72222222,,0.0,,0.51173658,0.0,0.57256991
000157.XSHE,0.17728694,0.47941207,0.11847214,-1.0,-0.23661957,0.05254561,-1.0,-0.17875343,-0.11,0.93354183,0.76524598,-0.11,-0.26632773,0.01047209,-1.97711784,-0.32929214,-0.03197375,-0.26906531,-1.07349492,-0.01505448,-1.0,-0.00371589,-0.11,-0.39,0.67200938,-0.82158384,1.0,0.00032227,1.00321191,0.08883423,1.82040014,0.00869781,0.90910868,0.7821666,0.02783203,3.16428569,1.90398068,-0.05538313,-0.16201315,-0.03974769,-0.00538115,19.56470588,0.1875,-0.59122033,,-0.11,-0.27908953,-0.11,-0.68011182,-0.11,-0.01444879,1.025,-0.39839469,0.25028195,-0.02562657,0.05699472,0.00037235,1.0,0.0,0.0,0.0,-0.98074133,0.0,1.0,2.37445209,-0.47360064,-1.0,0.0,0.48686001,0.01072554,1.0,0.51548442,0.0,0.59030493,0.5,-0.1657545,0.0,-1.0,-0.37133813,-1.0,0.33057851
